product_id,add_to_cart_order,special,user_id,distance,order_number,order_dow,order_hour_of_day,days_since_prior_order
16797,16,0,176478,0.473116046151183,19,4,0.4166666666666667,3.0
24908,14,0,4693,1.015165681588636,89,2,0.5833333333333334,0.0
37947,2,0,61275,1.003572397140108,52,5,0.4166666666666667,1.0
9339,1,0,43236,1.5418055446255652,70,0,0.6666666666666666,6.0
37158,6,0,16298,0.5576483212060521,32,2,0.7916666666666666,2.0
17948,12,0,178993,0.4413163791472674,46,0,0.5416666666666666,3.0
20518,1,0,113003,0.1374861898537933,89,2,0.4583333333333333,1.0
13646,11,30,55073,1.1498396903857904,33,1,0.5833333333333334,0.0
7510,1,0,179189,0.356650787914835,76,6,0.6666666666666666,2.0
10189,1,0,4711,1.0403935632413503,26,2,0.4583333333333333,3.0
27845,2,0,154678,0.9168441350216416,27,4,0.625,3.0
46047,1,15,148162,2.331314726421684,59,2,0.625,1.0
18090,2,0,157704,1.2531646343421734,17,1,0.4166666666666667,5.0
24561,9,50,11588,0.1860457013100734,89,4,0.375,3.0
47425,3,0,45795,1.3282327126381015,15,1,0.6666666666666666,6.0
24852,14,15,89064,1.1777090072994103,91,4,0.4583333333333333,3.0
21405,6,0,24659,0.3675931711981994,70,1,0.625,4.0
7021,10,30,72544,0.7822344695796687,51,6,0.4583333333333333,3.0
43465,14,0,22767,0.5610893131705051,67,5,0.6666666666666666,3.0
29941,7,0,200297,1.0005629529553128,18,1,0.3333333333333333,5.0
41787,8,15,67433,0.6402653865387691,89,6,0.5833333333333334,4.0
34969,2,0,13951,1.6029261209705632,64,2,0.375,1.0
6184,1,0,136737,2.8436242076088987,90,3,0.6666666666666666,1.0
12597,11,0,175540,1.8114980148459343,67,1,0.3333333333333333,2.0
28842,11,0,112044,1.6262244893528377,2,6,0.4583333333333333,1.0
24852,12,15,186704,1.914871647886201,25,3,0.0,3.0
44632,8,0,55725,3.7341460985264208,99,2,0.5,6.0
49441,13,50,32099,0.8391238070479735,38,5,0.5,2.0
44371,1,50,66171,1.429247544271669,74,5,0.5833333333333334,1.0
11869,1,0,166083,0.8432241544894974,25,3,0.4166666666666667,5.0
32347,9,15,47855,1.1777445394870754,54,0,0.625,4.0
1940,4,0,118218,1.8309365467607068,15,2,0.6666666666666666,0.0
19660,6,0,59106,0.2777319910643168,15,6,0.6666666666666666,1.0
35628,4,30,103508,0.7961392030595895,67,1,0.6666666666666666,3.0
13176,8,0,79708,0.6832451738804014,7,5,0.375,1.0
8174,14,0,66328,1.3091677336665042,19,0,0.7083333333333334,1.0
41198,21,0,156475,1.3917830141660077,9,2,0.4166666666666667,9.0
23029,10,0,22395,1.5409877507352652,86,3,0.4583333333333333,3.0
2855,3,0,57367,1.250723567131876,70,1,0.5,5.0
29487,5,30,138528,0.8023241218829803,83,5,0.4166666666666667,3.0
13575,1,0,38095,0.9546407844608336,26,3,0.3333333333333333,1.0
4305,15,30,156475,0.3264451837718563,50,4,0.4583333333333333,3.0
39877,18,0,110673,1.3317397069983712,30,1,0.4166666666666667,3.0
6489,13,15,163750,1.0325884597628128,18,2,0.5416666666666666,2.0
21938,19,30,74896,2.708243558466299,9,3,0.75,2.0
41220,4,15,36740,0.3275013888734076,44,5,0.7083333333333334,2.0
49235,3,30,138126,1.0133184400820834,73,1,0.5416666666666666,1.0
28805,3,0,89064,1.1233438975877208,4,5,0.375,4.0
43892,6,15,45795,1.3049743773147189,70,5,0.5833333333333334,0.0
13176,1,0,125280,1.3440484008176894,86,5,0.4583333333333333,1.0
30776,2,0,122848,1.4595692125580573,36,2,0.2916666666666667,3.0
7179,11,0,36149,1.2688027745056587,39,3,0.3333333333333333,2.0
41950,8,0,121860,1.9744135720831029,4,0,0.625,1.0
8955,6,0,77509,2.167362359605199,71,2,0.4166666666666667,3.0
3676,6,0,53673,0.8253550040122141,92,4,0.375,3.0
21616,8,0,167139,0.7464543958923666,78,2,0.4583333333333333,1.0
38768,3,0,90584,2.570707825430957,78,5,0.6666666666666666,2.0
34733,1,0,1683,1.0925622112519098,88,0,0.3333333333333333,3.0
24838,9,0,149567,1.555847687509916,60,3,0.5,3.0
5084,1,50,79106,0.439423150531841,61,2,0.7083333333333334,4.0
43352,5,15,17742,1.176777317616278,38,4,0.375,4.0
44144,3,30,60932,0.3066123722672527,88,1,0.9166666666666666,1.0
19820,6,0,17202,2.1602739851991197,18,0,0.375,5.0
47209,9,30,5003,2.111883640086985,39,3,0.5833333333333334,1.0
18615,5,0,68891,1.0735706670293412,91,2,0.4166666666666667,4.0
24830,10,0,179496,1.7675151894566663,20,0,0.9166666666666666,6.0
6748,8,0,97526,0.7415686518929266,21,4,0.2916666666666667,2.0
5479,9,0,62890,1.4035582226492276,57,3,0.8333333333333334,4.0
300,4,30,7385,0.9489317141575564,34,2,0.7083333333333334,3.0
7197,2,0,133227,2.0917000449865952,29,1,0.2916666666666667,2.0
15200,16,0,47309,1.0189570808164703,88,4,0.5,3.0
33642,4,30,198948,0.8613387536667603,88,2,0.3333333333333333,2.0
24082,15,0,172054,1.5372452972973356,89,1,0.3333333333333333,5.0
13450,16,50,187755,1.007470163956245,22,0,0.875,4.0
42719,8,15,85333,0.5338254807454546,31,3,0.7083333333333334,1.0
17284,23,30,165294,2.0481664988490307,20,0,0.7083333333333334,7.0
27521,6,0,77880,2.1411405063714675,86,4,0.8333333333333334,2.0
34049,2,15,14923,0.1849837011568043,67,6,0.3333333333333333,5.0
17794,10,0,167139,0.7464543958923666,64,5,0.5833333333333334,7.0
29418,2,0,190542,1.0312429910054086,61,3,0.5833333333333334,1.0
43122,6,0,146478,0.8598288931577791,13,5,0.5833333333333334,3.0
21267,19,0,1563,0.2924948985729059,49,4,0.4166666666666667,3.0
42372,5,0,148448,1.8135960459892155,60,3,0.75,3.0
24838,1,0,172294,1.4103140444089934,34,4,0.4583333333333333,2.0
43406,8,30,69437,1.7540393255373696,35,4,0.375,6.0
22035,2,0,61543,0.9758884266802234,14,4,0.7916666666666666,4.0
34530,14,0,161724,1.3609342231159636,2,0,0.625,2.0
46941,3,30,37086,1.7484836737561045,40,1,0.375,0.0
11512,2,30,55806,1.9062483692783931,80,4,0.4166666666666667,2.0
36724,10,0,178113,1.021447015774148,3,6,0.75,6.0
42882,11,0,26988,2.0890982373900253,37,1,0.75,2.0
10957,2,0,33731,1.6249135049886236,54,4,0.2916666666666667,2.0
11352,1,0,169071,1.63640938550227,29,4,0.6666666666666666,4.0
26209,20,0,146781,0.5292874895637374,13,5,0.625,1.0
23517,3,0,1666,0.7573705960882657,56,6,0.5416666666666666,2.0
10749,9,0,89048,1.0203854279391529,58,1,0.6666666666666666,2.0
22142,3,30,197909,2.322749509944689,79,5,0.6666666666666666,2.0
42828,1,0,20965,0.4744448290873886,31,5,0.5416666666666666,8.0
2021,2,0,86633,1.1632531975772973,21,2,0.625,1.0
19156,4,0,167957,2.1425534264345485,4,1,0.7083333333333334,3.0
45066,4,0,100142,1.1850792957697385,17,0,0.375,6.0
47792,1,0,47666,3.002487888708262,81,6,0.8333333333333334,2.0
31343,5,0,114229,1.417484398863846,99,3,0.5416666666666666,1.0
19749,2,50,146147,2.0744170590404982,66,0,0.9583333333333334,1.0
17600,5,0,62443,0.2600999052697361,86,0,0.4166666666666667,5.0
27966,5,30,126273,0.4999746880841615,4,2,0.9166666666666666,2.0
45066,4,0,65320,2.427823274911044,11,2,0.875,2.0
48017,5,30,91806,2.0154436335253387,89,6,0.75,0.0
4762,2,30,21313,1.119001719729974,85,1,0.5,4.0
21137,2,0,69173,0.8705671411081437,19,1,0.5833333333333334,6.0
23909,1,0,5329,3.094110275938678,34,4,0.7083333333333334,6.0
22281,6,0,81835,0.8896151699890559,81,2,0.4583333333333333,1.0
29987,4,15,113834,1.524474745154986,79,5,0.4166666666666667,4.0
15528,6,30,146781,0.5292874895637374,3,2,0.5833333333333334,2.0
45200,9,0,45657,1.3735037656890254,9,1,0.5416666666666666,4.0
6269,4,0,89012,1.1006600084602196,66,5,0.125,1.0
1999,8,15,192210,1.455769122597898,19,1,0.5833333333333334,1.0
5115,9,0,68880,1.701702993562969,66,0,0.4166666666666667,2.0
34126,19,0,5191,1.674171870682332,34,0,0.375,5.0
24235,6,30,126569,1.9810217287873584,97,4,0.2916666666666667,2.0
43961,5,0,16313,1.8079434767044804,33,1,0.5,2.0
13629,23,0,47855,0.724246791347339,87,0,0.375,5.0
24852,1,0,28367,0.7106853102999602,60,6,0.625,2.0
39877,2,0,108989,1.278290307749785,61,4,0.6666666666666666,4.0
35750,9,15,47666,1.8786330587160451,67,4,0.5833333333333334,2.0
1516,7,15,98601,1.269992494539223,23,5,0.625,1.0
39378,4,30,41952,1.302209327701187,25,3,0.5416666666666666,2.0
32455,3,0,105913,1.754208665885708,10,5,0.375,3.0
10414,4,50,160426,2.083342017524209,33,2,0.375,1.0
27966,4,0,53684,1.5888324615331848,56,0,0.6666666666666666,6.0
34050,8,0,177893,1.435757654235927,88,4,0.375,2.0
22935,2,0,17873,0.9541588105251724,82,0,0.5,1.0
30995,11,30,89724,1.8673694590858088,36,6,0.625,3.0
27235,4,0,124991,1.38768934576485,49,1,0.4583333333333333,0.0
36364,2,15,138126,1.640331123668478,82,3,0.875,1.0
13263,7,0,67440,2.66850385414225,90,2,0.4166666666666667,7.0
39718,1,0,159115,0.116064316065302,15,4,0.8333333333333334,5.0
20431,12,30,160297,0.8409958036178179,49,5,0.625,0.0
20710,6,15,203159,1.5645888216627446,2,1,0.5833333333333334,2.0
41544,10,50,28367,1.45822335644907,86,5,0.4166666666666667,4.0
3896,3,0,96497,1.0652564134569251,76,4,0.625,1.0
6522,4,0,92546,2.293588731655809,37,3,0.3333333333333333,4.0
44542,4,0,117101,2.0237618617770337,63,2,0.041666666666666664,2.0
47503,6,15,152877,0.5910911219907425,95,6,0.75,3.0
15143,6,0,181896,0.5373975623320076,70,1,0.4166666666666667,5.0
30020,1,0,69687,1.8151467575387743,61,6,0.625,1.0
18070,14,30,8832,1.302283484527733,3,3,0.6666666666666666,4.0
21955,4,0,158972,1.2701704483970544,8,5,0.75,4.0
24177,2,0,67736,0.4471514261866349,90,1,0.6666666666666666,3.0
49235,8,0,92052,1.1652879105608354,25,1,0.375,14.0
11821,1,50,16298,1.3885920889563896,33,5,0.625,3.0
27966,8,0,188020,2.125741189289504,22,1,0.8333333333333334,2.0
43961,9,15,91972,0.6296202001993748,43,3,0.7083333333333334,3.0
39475,6,0,44228,0.8182407365681118,39,1,0.2916666666666667,6.0
27845,3,0,89048,0.4739879079322868,30,3,0.8333333333333334,2.0
13176,5,0,8085,1.5997040864079244,10,4,0.5833333333333334,2.0
999,5,30,35190,0.3887227824535225,31,4,0.375,2.0
40706,15,15,5003,2.111883640086985,49,6,0.3333333333333333,3.0
45445,3,0,52232,1.46926951626889,42,4,0.6666666666666666,2.0
881,10,30,21819,0.8556024917698389,66,6,0.5,5.0
21158,11,0,132863,1.0230281417878495,16,1,0.3333333333333333,3.0
1838,3,0,78644,0.1868496764663827,4,3,0.7083333333333334,0.0
32412,20,30,150840,1.354484027332841,23,3,0.5833333333333334,0.0
37766,6,30,49878,0.9678325162309062,32,0,0.75,7.0
47209,1,15,146085,1.9834169464995248,7,0,0.75,3.0
5808,8,0,88698,1.4047170117428889,69,2,0.5,5.0
7948,11,15,112764,2.176517267746327,92,3,0.75,4.0
16262,11,0,23170,0.8175279651582045,26,3,0.7083333333333334,1.0
2770,9,0,93608,0.4940069399199528,68,0,0.3333333333333333,1.0
24830,2,50,141106,0.6569117845948721,60,1,0.5416666666666666,2.0
33754,3,0,167957,0.7616376671976558,17,2,0.5,4.0
33787,5,0,97695,1.1307456499285236,7,6,0.4166666666666667,4.0
8193,9,0,152411,1.2167148306273894,6,4,0.4166666666666667,2.0
35267,2,50,69919,2.6176786888357872,19,3,0.8333333333333334,0.0
27104,1,30,168904,1.5406494505283208,63,1,0.3333333333333333,2.0
20244,2,0,203020,1.690371755840921,24,2,0.5,1.0
30391,10,0,158697,0.9417928744429678,94,1,0.4166666666666667,4.0
7923,21,50,181970,1.015294164106031,27,2,0.7083333333333334,3.0
34050,1,0,133196,0.5388935237169906,56,5,0.7916666666666666,1.0
22035,1,0,7279,2.027671782060187,31,0,0.375,3.0
5450,8,30,4382,0.9320041192792452,9,6,0.5,5.0
8174,12,30,78677,1.8126216876965031,69,6,0.5,4.0
36011,5,50,15124,0.5484767784267527,10,4,0.875,1.0
24221,8,0,49200,0.9438203046731511,75,2,0.6666666666666666,1.0
13380,7,0,12641,0.2235263208245746,20,0,0.5416666666666666,4.0
21616,16,0,62239,0.1638914814926297,17,3,0.2916666666666667,6.0
13646,3,0,16364,0.5944152545457825,37,4,0.5416666666666666,8.0
7559,1,15,210,0.9602134594252604,41,4,0.75,4.0
8143,13,15,74680,2.0716522338677104,83,1,0.5416666666666666,2.0
24964,1,0,9320,0.8828938329979934,50,1,0.7083333333333334,1.0
47209,7,0,68138,1.6238747597466552,95,2,0.3333333333333333,5.0
21038,1,15,187550,1.19539634132734,52,1,0.4166666666666667,8.0
22164,30,15,182401,0.8048476376934087,79,0,0.4583333333333333,2.0
13176,1,30,74896,2.3840663579608927,50,0,0.5833333333333334,3.0
7969,2,15,41509,0.4852454235273011,48,2,0.4166666666666667,1.0
21195,12,15,82420,0.7126042192062203,13,5,0.4166666666666667,3.0
19660,1,0,59106,0.5238188530237081,60,5,0.7083333333333334,2.0
6873,1,0,86633,0.4452796103627476,46,1,0.25,3.0
36316,8,0,125662,0.5040004044248821,73,6,0.9583333333333334,2.0
15541,3,0,166908,1.2492578164694228,8,3,0.75,3.0
44292,1,0,62340,1.1746474266392863,78,0,0.7083333333333334,4.0
12745,4,0,20001,0.979544879313372,15,1,0.3333333333333333,6.0
48848,5,0,106161,2.686959395826398,90,2,0.7083333333333334,0.0
